,Orange,Los Angeles,Santa Clara,San Francisco,San Diego,Humboldt,Sacramento,Solano,Marin,Napa,Sonoma,Alameda,Placer,San Mateo,Contra Costa,Yolo,Fresno,Madera,Riverside,Santa Cruz,Shasta,San Joaquin,Ventura,Stanislaus,Tulare,San Benito,San Luis Obispo,San Bernardino,Santa Barbara,Nevada,Kern,Monterey,Mendocino,Amador,Imperial,Butte,El Dorado,Siskiyou,Yuba,Unknown,Calaveras,Merced,Mono,Inyo,Sutter,Colusa,Kings,Glenn,Tuolumne,Alpine,Plumas,Del Norte,Tehama,Lake,Mariposa,Trinity,Sierra,Lassen,Modoc
2021-02-09,253900,1152740,105740,32682,248114,2960,89266,29045,12591,8720,26939,77130,19036,37139,59585,12169,91430,14887,283525,14055,10700,64396,74068,53278,45617,5553,18788,279412,30206,3694,98187,40908,3612,3343,26526,10524,8627,1636,5530,,1840,27509,1165,1126,8594,2046,21342,2544,3734,73,584,905,4403,2949,380,267,44,5492,437
2021-02-10,254417,1155821,106023,32785,248924,2976,89377,29177,12623,8750,26971,77237,19121,37277,59751,12220,91730,14912,284168,14092,10753,64457,74333,53388,45704,5566,18838,279673,30352,3696,98636,40971,3631,3346,26549,10563,8663,1643,5547,,1847,27562,1167,1137,8623,2056,21360,2545,3757,76,584,911,4416,2955,381,267,44,5498,437
2021-02-11,255254,1159135,106372,32958,250037,3009,89652,29256,12651,8770,27056,77653,19175,37437,59895,12276,91876,14925,284814,14163,10718,64709,74651,53614,45782,5591,18889,280068,30502,3723,99087,41076,3659,3347,26589,10594,8682,1650,5565,,1850,27701,1170,1138,8639,2069,21443,2615,3774,76,589,919,4445,2975,385,269,45,5498,441
2021-02-12,255254,1162294,106749,33079,250854,3009,89987,29256,12682,8778,27133,77947,19175,37548,60142,12303,92168,14984,285414,14232,10718,64969,74959,53842,45897,5609,18889,280949,30586,3729,99570,41246,3681,3367,26616,10624,8698,1664,5583,,1856,27701,1173,1144,8656,2069,21533,2615,3800,76,592,922,4463,3002,386,270,45,5498,441
2021-02-13,256510,1165294,107110,33182,251745,3009,90251,29256,12720,8786,27143,78306,19175,37621,60365,12340,92520,15022,285414,14232,10718,64969,75210,54025,46016,5622,18889,281604,30728,3729,100025,41341,3701,3380,26646,10655,8725,1664,5583,,1860,27701,1172,1156,8656,2069,21585,2615,3800,76,614,929,4470,3012,386,270,45,5498,441
2021-02-14,256889,1167074,107397,33294,252313,3009,90400,29256,12757,8810,27249,78377,19214,37745,60537,12374,92807,15053,285414,14232,10718,64969,75481,54148,46162,5633,18889,282169,30862,3742,100290,41341,3723,3386,26680,10699,8758,1664,5583,,1863,27701,1176,1168,8656,2069,21610,2615,3800,76,616,929,4484,3025,388,273,47,5498,441
2021-02-15,256889,1168904,107619,33377,252313,3025,90855,29256,12784,8827,27361,78735,19313,37859,60710,12399,93065,15089,285414,14232,10720,64969,75742,54325,46263,5641,18889,282494,30862,3761,100434,41341,3723,3397,26696,10717,8790,1664,5583,,1866,27701,1180,1177,8656,2069,21647,2615,3800,76,620,931,4490,3030,388,273,47,5498,441
2021-02-16,257589,1170100,107769,33457,253704,3025,91090,29585,12810,8838,27361,78904,19433,37969,60834,12412,93231,15108,286590,14344,10810,65359,75889,54484,46344,5649,19210,282494,30991,3774,100586,41580,3732,3408,26779,10723,8816,1683,5634,,1871,28201,1178,1184,8708,2086,21658,2641,3853,76,620,938,4492,3030,388,275,47,5546,446
2021-02-17,257816,1172221,107980,33494,254243,3036,91245,29648,12832,8855,27414,79037,19457,38041,60996,12457,93363,15120,287063,14359,10810,65659,76043,54631,46444,5659,19248,282736,31067,3813,100849,41632,3743,3412,26797,10748,8836,1689,5649,,1872,28306,1180,1191,8722,2110,21696,2647,3857,76,619,947,4501,3041,388,276,47,5546,446
2021-02-18,258182,1174897,108255,33561,255053,3053,91392,29695,12881,8866,27414,79113,19462,38124,61134,12506,93555,15135,287200,14394,10834,65705,76234,54728,47311,5661,19283,283356,31185,3832,101157,41675,3750,3414,26817,10770,8847,1695,5661,,1876,28385,1180,1197,8744,2116,21720,2647,3866,77,623,954,4511,3057,389,278,47,5558,446
2021-02-19,258567,1177340,108462,33653,255865,3067,91796,29771,12895,8878,27542,79318,19520,38229,61284,12549,93734,15175,287534,14438,10868,65891,76442,54887,47399,5697,19340,283873,31334,3852,101370,41787,3769,3416,26840,10791,8850,1701,5681,,1873,28489,1182,1213,8766,2117,21797,2664,3870,77,624,955,4528,3066,389,283,47,5558,446
2021-02-20,258991,1179633,108800,33749,256576,3067,91814,29771,12919,8900,27606,79492,19520,38256,61469,12606,93973,15222,287534,14438,10868,65891,76582,55081,47399,5699,19340,284280,31432,3863,101613,41884,3781,3426,26840,10823,8882,1701,5681,,1856,28489,1186,1212,8766,2117,21853,2664,3870,77,624,959,4535,3078,389,283,47,5558,446
2021-02-21,259305,1181060,109054,33823,257093,3073,92056,29771,12945,8911,27703,79560,19520,38371,61628,12639,94234,15274,287534,14438,10868,65891,76757,55191,47399,5709,19340,284639,31518,3887,101738,41884,3783,3431,26840,10838,8911,1701,5681,,1858,28489,1187,1226,8766,2117,21857,2664,3870,77,626,959,4545,3089,392,286,47,5558,446
2021-02-22,259581,1181994,109276,33894,257414,3124,92427,29864,12968,8930,27793,79670,19646,38448,61744,12670,94374,15298,287822,14495,10868,66046,76862,55347,47562,5716,19458,284866,31567,3899,101849,41884,3786,3434,26840,10855,8927,1716,5711,,1860,28655,1189,1232,8802,2120,21881,2671,3914,77,625,971,4547,3100,393,287,47,5591,446
2021-02-23,259857,1183969,109506,33950,257868,3136,92620,29887,12991,8951,27845,79817,19661,38552,61865,12689,94584,15325,288541,14516,10909,66290,76947,55487,47680,5723,19500,285081,31567,3909,102137,42016,3790,3437,26840,10855,8940,1720,5719,,1862,28749,1189,1248,8818,2125,21916,2673,3929,77,625,976,4550,3107,393,288,47,5594,450
